,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,file_name
700,GMC Yukon 1500,5.3,8.0,Auto-6,2WD,Gasoline,FA,standard SUV,3,16,23,19,3,No,18
701,GMC Yukon 1500,5.3,8.0,Auto-6,4WD,Ethanol/Gas,CA,standard SUV,3,11/16,16/22,13/18,3,No,18
702,GMC Yukon 1500,5.3,8.0,Auto-6,4WD,Ethanol/Gas,FA,standard SUV,3,11/16,16/22,13/18,3,No,18
703,GMC Yukon 1500,5.3,8.0,Auto-6,4WD,Gasoline,CA,standard SUV,3,16,22,18,3,No,18
704,GMC Yukon 1500,5.3,8.0,Auto-6,4WD,Gasoline,FA,standard SUV,3,16,22,18,3,No,18
705,GMC Yukon 1500,6.2,8.0,Auto-10,2WD,Gasoline,CA,standard SUV,3,14,23,17,3,No,18
706,GMC Yukon 1500,6.2,8.0,Auto-10,2WD,Gasoline,FA,standard SUV,3,14,23,17,3,No,18
707,GMC Yukon 1500,6.2,8.0,Auto-10,4WD,Gasoline,CA,standard SUV,3,14,22,17,3,No,18
708,GMC Yukon 1500,6.2,8.0,Auto-10,4WD,Gasoline,FA,standard SUV,3,14,22,17,3,No,18
709,GMC Yukon 1500 XL,5.3,8.0,Auto-6,2WD,Ethanol/Gas,CA,standard SUV,3,12/16,17/23,14/19,3,No,18
710,GMC Yukon 1500 XL,5.3,8.0,Auto-6,2WD,Ethanol/Gas,FA,standard SUV,3,12/16,17/23,14/19,3,No,18
711,GMC Yukon 1500 XL,5.3,8.0,Auto-6,2WD,Gasoline,CA,standard SUV,3,16,23,19,3,No,18
712,GMC Yukon 1500 XL,5.3,8.0,Auto-6,2WD,Gasoline,FA,standard SUV,3,16,23,19,3,No,18
713,GMC Yukon 1500 XL,6.2,8.0,Auto-10,2WD,Gasoline,CA,standard SUV,3,14,23,17,3,No,18
714,GMC Yukon 1500 XL,6.2,8.0,Auto-10,2WD,Gasoline,FA,standard SUV,3,14,23,17,3,No,18
715,GMC Yukon XL 1500,5.3,8.0,Auto-6,4WD,Ethanol/Gas,CA,standard SUV,3,11/16,15/22,12/18,3,No,18
716,GMC Yukon XL 1500,5.3,8.0,Auto-6,4WD,Ethanol/Gas,FA,standard SUV,3,11/16,15/22,12/18,3,No,18
717,GMC Yukon XL 1500,5.3,8.0,Auto-6,4WD,Gasoline,CA,standard SUV,3,15,22,18,3,No,18
718,GMC Yukon XL 1500,5.3,8.0,Auto-6,4WD,Gasoline,FA,standard SUV,3,15,22,18,3,No,18
719,GMC Yukon XL 1500,6.2,8.0,Auto-10,4WD,Gasoline,CA,standard SUV,3,14,21,16,2,No,18
720,GMC Yukon XL 1500,6.2,8.0,Auto-10,4WD,Gasoline,FA,standard SUV,3,14,21,16,2,No,18
721,HONDA Civic 5Dr,1.5,4.0,CVT,2WD,Gasoline,CA,large car,7,31,40,34,8,Yes,18
722,HONDA Civic 5Dr,1.5,4.0,CVT,2WD,Gasoline,FA,large car,7,31,40,34,8,Yes,18
723,HONDA Civic 5Dr,1.5,4.0,CVT,2WD,Gasoline,CA,large car,3,31,40,34,8,Yes,18
724,HONDA Civic 5Dr,1.5,4.0,CVT,2WD,Gasoline,FA,large car,3,31,40,34,8,Yes,18
725,HONDA Civic 5Dr,1.5,4.0,Man-6,2WD,Gasoline,CA,large car,3,29,38,33,8,Yes,18
726,HONDA Civic 5Dr,1.5,4.0,Man-6,2WD,Gasoline,FA,large car,3,29,38,33,8,Yes,18
727,HONDA Civic 5Dr,1.5,4.0,SCV-7,2WD,Gasoline,CA,large car,7,30,36,32,7,Yes,18
728,HONDA Civic 5Dr,1.5,4.0,SCV-7,2WD,Gasoline,FA,large car,7,30,36,32,7,Yes,18
729,HONDA Civic 5Dr,1.5,4.0,SCV-7,2WD,Gasoline,CA,large car,3,30,36,32,7,Yes,18
730,HONDA Civic 5Dr,1.5,4.0,SCV-7,2WD,Gasoline,FA,large car,3,30,36,32,7,Yes,18
731,HONDA Fit,1.5,4.0,CVT,2WD,Gasoline,CA,station wagon,7,33,40,36,8,Yes,18
732,HONDA Fit,1.5,4.0,CVT,2WD,Gasoline,FA,station wagon,7,33,40,36,8,Yes,18
733,HONDA Fit,1.5,4.0,Man-6,2WD,Gasoline,CA,station wagon,3,29,36,31,7,Yes,18
734,HONDA Fit,1.5,4.0,Man-6,2WD,Gasoline,CA,station wagon,3,29,36,31,7,Yes,18
735,HONDA Fit,1.5,4.0,Man-6,2WD,Gasoline,FA,station wagon,3,29,36,31,7,Yes,18
736,HONDA Fit,1.5,4.0,SCV-7,2WD,Gasoline,CA,station wagon,7,31,36,33,8,Yes,18
737,HONDA Fit,1.5,4.0,SCV-7,2WD,Gasoline,FA,station wagon,7,31,36,33,8,Yes,18
738,HONDA HR-V,1.8,4.0,CVT,2WD,Gasoline,FA,station wagon,3,28,34,31,7,Yes,18
739,HONDA HR-V,1.8,4.0,CVT,2WD,Gasoline,CA,station wagon,3,28,34,31,7,Yes,18
740,HONDA HR-V,1.8,4.0,CVT,4WD,Gasoline,FA,station wagon,3,27,31,29,6,No,18
741,HONDA HR-V,1.8,4.0,CVT,4WD,Gasoline,CA,station wagon,3,27,31,29,6,No,18
742,HONDA HR-V,1.8,4.0,Man-6,2WD,Gasoline,FA,station wagon,3,25,33,28,6,No,18
743,HONDA HR-V,1.8,4.0,Man-6,2WD,Gasoline,CA,station wagon,3,25,33,28,6,No,18
744,HONDA HR-V,1.8,4.0,SCV-7,2WD,Gasoline,FA,station wagon,3,28,34,31,7,Yes,18
745,HONDA HR-V,1.8,4.0,SCV-7,2WD,Gasoline,CA,station wagon,3,28,34,31,7,Yes,18
746,HONDA HR-V,1.8,4.0,SCV-7,4WD,Gasoline,FA,station wagon,3,27,31,29,6,No,18
747,HONDA HR-V,1.8,4.0,SCV-7,4WD,Gasoline,CA,station wagon,3,27,31,29,6,No,18
748,HONDA Ridgeline,3.5,6.0,Auto-6,2WD,Gasoline,CA,pickup,3,19,26,22,4,No,18
749,HONDA Ridgeline,3.5,6.0,Auto-6,2WD,Gasoline,FA,pickup,3,19,26,22,4,No,18
750,HONDA Ridgeline,3.5,6.0,Auto-6,4WD,Gasoline,CA,pickup,3,18,25,21,4,No,18
751,HONDA Ridgeline,3.5,6.0,Auto-6,4WD,Gasoline,FA,pickup,3,18,25,21,4,No,18
752,HYUNDAI Elantra,1.4,4.0,AutoMan-7,2WD,Gasoline,CA,midsize car,3,32,40,35,8,Yes,18
753,HYUNDAI Elantra,1.4,4.0,AutoMan-7,2WD,Gasoline,FA,midsize car,3,32,40,35,8,Yes,18
754,HYUNDAI Elantra,1.6,4.0,AutoMan-7,2WD,Gasoline,FA,midsize car,3,26,33,29,6,No,18
755,HYUNDAI Elantra,1.6,4.0,AutoMan-7,2WD,Gasoline,CA,midsize car,3,26,33,29,6,No,18
756,HYUNDAI Elantra,1.6,4.0,Man-6,2WD,Gasoline,FA,midsize car,3,22,30,25,5,No,18
757,HYUNDAI Elantra,1.6,4.0,Man-6,2WD,Gasoline,CA,midsize car,3,22,30,25,5,No,18
758,HYUNDAI Elantra,2.0,4.0,Man-6,2WD,Gasoline,CA,midsize car,5,26,36,29,6,No,18
759,HYUNDAI Elantra,2.0,4.0,Man-6,2WD,Gasoline,FA,midsize car,5,26,36,29,6,No,18
760,HYUNDAI Elantra,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,7,28,37,32,7,Yes,18
761,HYUNDAI Elantra,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,7,28,37,32,7,Yes,18
762,HYUNDAI Elantra,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,5,28,37,32,7,Yes,18
763,HYUNDAI Elantra,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,5,28,37,32,7,Yes,18
764,HYUNDAI Elantra GT,1.6,4.0,AutoMan-7,2WD,Gasoline,FA,large car,3,26,32,28,6,No,18
765,HYUNDAI Elantra GT,1.6,4.0,AutoMan-7,2WD,Gasoline,CA,large car,3,26,32,28,6,No,18
766,HYUNDAI Elantra GT,1.6,4.0,Man-6,2WD,Gasoline,FA,large car,3,22,29,25,5,No,18
767,HYUNDAI Elantra GT,1.6,4.0,Man-6,2WD,Gasoline,CA,large car,3,22,29,25,5,No,18
768,HYUNDAI Elantra GT,2.0,4.0,Man-6,2WD,Gasoline,CA,large car,3,23,31,26,5,No,18
769,HYUNDAI Elantra GT,2.0,4.0,Man-6,2WD,Gasoline,FA,large car,3,23,31,26,5,No,18
770,HYUNDAI Elantra GT,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,large car,3,24,32,27,6,No,18
771,HYUNDAI Elantra GT,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,large car,3,24,32,27,6,No,18
772,HYUNDAI Elantra SE,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,7,29,38,33,8,Yes,18
773,HYUNDAI Elantra SE,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,7,29,38,33,8,Yes,18
774,HYUNDAI Elantra SE,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,5,29,38,33,8,Yes,18
775,HYUNDAI Elantra SE,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,5,29,38,33,8,Yes,18
776,HYUNDAI Santa Fe,3.3,6.0,SemiAuto-6,2WD,Gasoline,FA,small SUV,3,18,25,21,4,No,18
777,HYUNDAI Santa Fe,3.3,6.0,SemiAuto-6,2WD,Gasoline,CA,small SUV,3,18,25,21,4,No,18
778,HYUNDAI Santa Fe,3.3,6.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,3,18,24,20,4,No,18
779,HYUNDAI Santa Fe,3.3,6.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,3,18,24,20,4,No,18
780,HYUNDAI Santa Fe Sport,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small SUV,3,20,28,23,5,No,18
781,HYUNDAI Santa Fe Sport,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small SUV,3,20,28,23,5,No,18
782,HYUNDAI Santa Fe Sport,2.0,4.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,3,19,26,22,4,No,18
783,HYUNDAI Santa Fe Sport,2.0,4.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,3,19,26,22,4,No,18
784,HYUNDAI Santa Fe Sport,2.4,4.0,SemiAuto-6,2WD,Gasoline,CA,small SUV,5,21,27,24,5,No,18
785,HYUNDAI Santa Fe Sport,2.4,4.0,SemiAuto-6,2WD,Gasoline,FA,small SUV,5,21,27,24,5,No,18
786,HYUNDAI Santa Fe Sport,2.4,4.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,5,20,26,22,4,No,18
787,HYUNDAI Santa Fe Sport,2.4,4.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,5,20,26,22,4,No,18
788,HYUNDAI Santa Fe Sport Ultimate,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small SUV,3,20,27,23,5,No,18
789,HYUNDAI Santa Fe Sport Ultimate,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small SUV,3,20,27,23,5,No,18
790,HYUNDAI Santa Fe Sport Ultimate,2.0,4.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,3,19,24,21,4,No,18
791,HYUNDAI Santa Fe Sport Ultimate,2.0,4.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,3,19,24,21,4,No,18
792,HYUNDAI Santa Fe Ultimate,3.3,6.0,SemiAuto-6,2WD,Gasoline,FA,small SUV,3,17,23,20,4,No,18
793,HYUNDAI Santa Fe Ultimate,3.3,6.0,SemiAuto-6,2WD,Gasoline,CA,small SUV,3,17,23,20,4,No,18
794,HYUNDAI Santa Fe Ultimate,3.3,6.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,3,17,22,19,3,No,18
795,HYUNDAI Santa Fe Ultimate,3.3,6.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,3,17,22,19,3,No,18
796,HYUNDAI Sonata,1.6,4.0,AutoMan-7,2WD,Gasoline,CA,large car,5,28,37,31,7,Yes,18
797,HYUNDAI Sonata,1.6,4.0,AutoMan-7,2WD,Gasoline,FA,large car,5,28,37,31,7,Yes,18
798,HYUNDAI Sonata,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,large car,5,23,32,26,5,No,18
799,HYUNDAI Sonata,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,large car,5,23,32,26,5,No,18
800,HYUNDAI Sonata,2.4,4.0,SemiAuto-6,2WD,Gasoline,CA,large car,7,25,35,28,6,No,18
801,HYUNDAI Sonata,2.4,4.0,SemiAuto-6,2WD,Gasoline,FA,large car,7,25,35,28,6,No,18
802,HYUNDAI Sonata,2.4,4.0,SemiAuto-6,2WD,Gasoline,CA,large car,5,25,35,28,6,No,18
803,HYUNDAI Sonata,2.4,4.0,SemiAuto-6,2WD,Gasoline,FA,large car,5,25,35,28,6,No,18
804,HYUNDAI Sonata SE,2.4,4.0,SemiAuto-6,2WD,Gasoline,CA,large car,7,25,36,29,6,No,18
805,HYUNDAI Sonata SE,2.4,4.0,SemiAuto-6,2WD,Gasoline,FA,large car,7,25,36,29,6,No,18
806,HYUNDAI Sonata SE,2.4,4.0,SemiAuto-6,2WD,Gasoline,CA,large car,5,25,36,29,6,No,18
807,HYUNDAI Sonata SE,2.4,4.0,SemiAuto-6,2WD,Gasoline,FA,large car,5,25,36,29,6,No,18
808,INFINITI Q50,2.0,4.0,SemiAuto-7,2WD,Gasoline,CA,midsize car,3,23,30,25,5,No,18
809,INFINITI Q50,2.0,4.0,SemiAuto-7,2WD,Gasoline,FA,midsize car,3,23,30,25,5,No,18
810,INFINITI Q50,2.0,4.0,SemiAuto-7,4WD,Gasoline,CA,midsize car,3,22,28,24,5,No,18
811,INFINITI Q50,2.0,4.0,SemiAuto-7,4WD,Gasoline,FA,midsize car,3,22,28,24,5,No,18
812,INFINITI Q50,3.0,6.0,SemiAuto-7,2WD,Gasoline,FA,midsize car,3,20,29,23,5,No,18
813,INFINITI Q50,3.0,6.0,SemiAuto-7,2WD,Gasoline,CA,midsize car,3,20,29,23,5,No,18
814,INFINITI Q50,3.0,6.0,SemiAuto-7,4WD,Gasoline,FA,midsize car,3,19,27,22,4,No,18
815,INFINITI Q50,3.0,6.0,SemiAuto-7,4WD,Gasoline,CA,midsize car,3,19,27,22,4,No,18
816,INFINITI Q50 Hybrid,3.5,6.0,SemiAuto-7,2WD,Gasoline,FA,small car,3,27,32,29,6,No,18
817,INFINITI Q50 Hybrid,3.5,6.0,SemiAuto-7,2WD,Gasoline,CA,small car,3,27,32,29,6,No,18
818,INFINITI Q50 Hybrid,3.5,6.0,SemiAuto-7,4WD,Gasoline,FA,small car,3,26,30,28,6,No,18
819,INFINITI Q50 Hybrid,3.5,6.0,SemiAuto-7,4WD,Gasoline,CA,small car,3,26,30,28,6,No,18
820,INFINITI Q50 Red Sport,3.0,6.0,SemiAuto-7,2WD,Gasoline,FA,midsize car,3,20,26,22,4,No,18
821,INFINITI Q50 Red Sport,3.0,6.0,SemiAuto-7,2WD,Gasoline,CA,midsize car,3,20,26,22,4,No,18
822,INFINITI Q50 Red Sport,3.0,6.0,SemiAuto-7,4WD,Gasoline,FA,midsize car,3,19,26,22,4,No,18
823,INFINITI Q50 Red Sport,3.0,6.0,SemiAuto-7,4WD,Gasoline,CA,midsize car,3,19,26,22,4,No,18
824,INFINITI Q70,3.7,6.0,SemiAuto-7,2WD,Gasoline,FA,midsize car,3,18,25,21,4,No,18
825,INFINITI Q70,3.7,6.0,SemiAuto-7,2WD,Gasoline,CA,midsize car,3,18,25,21,4,No,18
826,INFINITI Q70,3.7,6.0,SemiAuto-7,4WD,Gasoline,FA,midsize car,3,18,24,20,4,No,18
827,INFINITI Q70,3.7,6.0,SemiAuto-7,4WD,Gasoline,CA,midsize car,3,18,24,20,4,No,18
828,INFINITI Q70,5.6,8.0,SemiAuto-7,2WD,Gasoline,FA,midsize car,3,16,24,19,3,No,18
829,INFINITI Q70,5.6,8.0,SemiAuto-7,2WD,Gasoline,CA,midsize car,3,16,24,19,3,No,18
830,INFINITI Q70,5.6,8.0,SemiAuto-7,4WD,Gasoline,FA,midsize car,3,16,23,18,3,No,18
831,INFINITI Q70,5.6,8.0,SemiAuto-7,4WD,Gasoline,CA,midsize car,3,16,23,18,3,No,18
832,INFINITI Q70 Hybrid,3.5,6.0,SemiAuto-7,2WD,Gasoline,FA,midsize car,3,28,33,30,7,Yes,18
833,INFINITI Q70 Hybrid,3.5,6.0,SemiAuto-7,2WD,Gasoline,CA,midsize car,3,28,33,30,7,Yes,18
834,INFINITI QX30,2.0,4.0,AutoMan-7,2WD,Gasoline,CA,small car,3,24,33,27,6,No,18
835,INFINITI QX30,2.0,4.0,AutoMan-7,2WD,Gasoline,FA,small car,3,24,33,27,6,No,18
836,INFINITI QX30,2.0,4.0,AutoMan-7,4WD,Gasoline,CA,small car,3,21,30,25,5,No,18
837,INFINITI QX30,2.0,4.0,AutoMan-7,4WD,Gasoline,FA,small car,3,21,30,25,5,No,18
838,JAGUAR F-Pace,2.0,4.0,SemiAuto-8,4WD,Diesel,CA,small SUV,1,26,33,29,5,No,18
839,JAGUAR F-Pace,2.0,4.0,SemiAuto-8,4WD,Diesel,FA,small SUV,1,26,33,29,5,No,18
840,JAGUAR F-Pace,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,small SUV,7,22,27,24,5,No,18
841,JAGUAR F-Pace,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,small SUV,7,22,27,24,5,No,18
842,JAGUAR F-Pace,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,small SUV,7,18,23,20,4,No,18
843,JAGUAR F-Pace,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,small SUV,7,18,23,20,4,No,18
844,JAGUAR F-Type Convertible,3.0,6.0,Man-6,2WD,Gasoline,CA,small car,7,16,24,19,3,No,18
845,JAGUAR F-Type Convertible,3.0,6.0,Man-6,2WD,Gasoline,FA,small car,7,16,24,19,3,No,18
846,JAGUAR F-Type Convertible,3.0,6.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,20,28,23,5,No,18
847,JAGUAR F-Type Convertible,3.0,6.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,20,28,23,5,No,18
848,JAGUAR F-Type Coupe,3.0,6.0,Man-6,2WD,Gasoline,CA,small car,7,16,24,19,3,No,18
849,JAGUAR F-Type Coupe,3.0,6.0,Man-6,2WD,Gasoline,FA,small car,7,16,24,19,3,No,18
850,JAGUAR F-Type Coupe,3.0,6.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,20,28,23,5,No,18
851,JAGUAR F-Type Coupe,3.0,6.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,20,28,23,5,No,18
